Year,Geographical Location,Income decile,Income,Income range
2003,British Columbia,Fifth decile,51200,NA
2003,British Columbia,Sixth decile,64000,NA
2003,British Columbia,Seventh decile,80400,NA
2003,British Columbia,Eighth decile,98000,NA
2003,British Columbia,Ninth decile,124700,NA
2003,British Columbia,Highest decile,212700,NA
2004,Canada,Total deciles,79700,231700
2004,Canada,Lowest decile,10300,NA
2004,Canada,Second decile,22400,NA
2004,Canada,Third decile,32900,NA
2004,Canada,Fourth decile,43600,NA
2004,Canada,Fifth decile,55100,NA
2004,Canada,Sixth decile,68600,NA
2004,Canada,Seventh decile,84500,NA
2004,Canada,Eighth decile,104300,NA
2004,Canada,Ninth decile,132900,NA
2004,Canada,Highest decile,242000,NA
2004,Atlantic provinces,Total deciles,65700,171800
2004,Atlantic provinces,Lowest decile,9400,NA
2004,Atlantic provinces,Second decile,20100,NA
2004,Atlantic provinces,Third decile,28900,NA
2004,Atlantic provinces,Fourth decile,37900,NA
2004,Atlantic provinces,Fifth decile,47500,NA
2004,Atlantic provinces,Sixth decile,58600,NA
2004,Atlantic provinces,Seventh decile,71900,NA
2004,Atlantic provinces,Eighth decile,88700,NA
2004,Atlantic provinces,Ninth decile,113100,NA
2004,Atlantic provinces,Highest decile,181200,NA
2004,Newfoundland and Labrador,Total deciles,63200,160500
2004,Newfoundland and Labrador,Lowest decile,9600,NA
2004,Newfoundland and Labrador,Second decile,19400,NA
2004,Newfoundland and Labrador,Third decile,27000,NA
2004,Newfoundland and Labrador,Fourth decile,35800,NA
2004,Newfoundland and Labrador,Fifth decile,45500,NA
2004,Newfoundland and Labrador,Sixth decile,55200,NA
2004,Newfoundland and Labrador,Seventh decile,68700,NA
2004,Newfoundland and Labrador,Eighth decile,85400,NA
2004,Newfoundland and Labrador,Ninth decile,115100,NA
2004,Newfoundland and Labrador,Highest decile,170100,NA
2004,Prince Edward Island,Total deciles,65800,159400
2004,Prince Edward Island,Lowest decile,11400,NA
2004,Prince Edward Island,Second decile,22800,NA
2004,Prince Edward Island,Third decile,32000,NA
2004,Prince Edward Island,Fourth decile,41000,NA
2004,Prince Edward Island,Fifth decile,50800,NA
2004,Prince Edward Island,Sixth decile,60400,NA
2004,Prince Edward Island,Seventh decile,72600,NA
2004,Prince Edward Island,Eighth decile,86300,NA
2004,Prince Edward Island,Ninth decile,109800,NA
2004,Prince Edward Island,Highest decile,170800,NA
2004,Nova Scotia,Total deciles,67000,176400
2004,Nova Scotia,Lowest decile,8300,NA
2004,Nova Scotia,Second decile,20200,NA
2004,Nova Scotia,Third decile,29700,NA
2004,Nova Scotia,Fourth decile,39000,NA
2004,Nova Scotia,Fifth decile,48200,NA
2004,Nova Scotia,Sixth decile,59700,NA
2004,Nova Scotia,Seventh decile,74000,NA
2004,Nova Scotia,Eighth decile,91600,NA
2004,Nova Scotia,Ninth decile,114400,NA
2004,Nova Scotia,Highest decile,184700,NA
2004,New Brunswick,Total deciles,65800,175400
2004,New Brunswick,Lowest decile,10500,NA
2004,New Brunswick,Second decile,20300,NA
2004,New Brunswick,Third decile,28600,NA
2004,New Brunswick,Fourth decile,37300,NA
2004,New Brunswick,Fifth decile,47300,NA
2004,New Brunswick,Sixth decile,59100,NA
2004,New Brunswick,Seventh decile,71500,NA
2004,New Brunswick,Eighth decile,87200,NA
2004,New Brunswick,Ninth decile,110700,NA
2004,New Brunswick,Highest decile,185900,NA
2004,Quebec,Total deciles,70600,199400
2004,Quebec,Lowest decile,11200,NA
2004,Quebec,Second decile,21400,NA
2004,Quebec,Third decile,31000,NA
2004,Quebec,Fourth decile,40400,NA
2004,Quebec,Fifth decile,49700,NA
2004,Quebec,Sixth decile,60600,NA
2004,Quebec,Seventh decile,73700,NA
2004,Quebec,Eighth decile,90100,NA
2004,Quebec,Ninth decile,117600,NA
2004,Quebec,Highest decile,210600,NA
2004,Ontario,Total deciles,89800,270000
2004,Ontario,Lowest decile,11200,NA
2004,Ontario,Second decile,24400,NA
2004,Ontario,Third decile,35900,NA
2004,Ontario,Fourth decile,48400,NA
2004,Ontario,Fifth decile,61900,NA
2004,Ontario,Sixth decile,78000,NA
2004,Ontario,Seventh decile,94700,NA
2004,Ontario,Eighth decile,115400,NA
2004,Ontario,Ninth decile,147400,NA
2004,Ontario,Highest decile,281200,NA
2004,Prairie provinces,Total deciles,80200,222200
2004,Prairie provinces,Lowest decile,9600,NA
2004,Prairie provinces,Second decile,22900,NA
2004,Prairie provinces,Third decile,33400,NA
2004,Prairie provinces,Fourth decile,44200,NA
2004,Prairie provinces,Fifth decile,56700,NA
2004,Prairie provinces,Sixth decile,71600,NA
2004,Prairie provinces,Seventh decile,87500,NA
2004,Prairie provinces,Eighth decile,107700,NA
2004,Prairie provinces,Ninth decile,136300,NA
2004,Prairie provinces,Highest decile,231800,NA
2004,Manitoba,Total deciles,71200,190000
2004,Manitoba,Lowest decile,10900,NA
2004,Manitoba,Second decile,22300,NA
2004,Manitoba,Third decile,31600,NA
2004,Manitoba,Fourth decile,40800,NA
2004,Manitoba,Fifth decile,51200,NA
2004,Manitoba,Sixth decile,64400,NA
2004,Manitoba,Seventh decile,78300,NA
2004,Manitoba,Eighth decile,94100,NA
2004,Manitoba,Ninth decile,117700,NA
2004,Manitoba,Highest decile,200900,NA
2004,Saskatchewan,Total deciles,68100,181400
2004,Saskatchewan,Lowest decile,8300,NA
2004,Saskatchewan,Second decile,19700,NA
2004,Saskatchewan,Third decile,28300,NA
2004,Saskatchewan,Fourth decile,37700,NA
2004,Saskatchewan,Fifth decile,49200,NA
2004,Saskatchewan,Sixth decile,61700,NA
2004,Saskatchewan,Seventh decile,75400,NA
2004,Saskatchewan,Eighth decile,92500,NA
2004,Saskatchewan,Ninth decile,118100,NA
2004,Saskatchewan,Highest decile,189700,NA
2004,Alberta,Total deciles,87000,240600
2004,Alberta,Lowest decile,9600,NA
2004,Alberta,Second decile,24600,NA
2004,Alberta,Third decile,36400,NA
2004,Alberta,Fourth decile,47500,NA
2004,Alberta,Fifth decile,62000,NA
2004,Alberta,Sixth decile,78300,NA
2004,Alberta,Seventh decile,95600,NA
2004,Alberta,Eighth decile,117000,NA
2004,Alberta,Ninth decile,148500,NA
2004,Alberta,Highest decile,250200,NA
2004,British Columbia,Total deciles,75400,212300
2004,British Columbia,Lowest decile,8200,NA
2004,British Columbia,Second decile,20700,NA
2004,British Columbia,Third decile,30900,NA
2004,British Columbia,Fourth decile,42400,NA
2004,British Columbia,Fifth decile,53300,NA
2004,British Columbia,Sixth decile,66000,NA
2004,British Columbia,Seventh decile,82800,NA
2004,British Columbia,Eighth decile,101300,NA
2004,British Columbia,Ninth decile,128400,NA
2004,British Columbia,Highest decile,220500,NA
2005,Canada,Total deciles,80300,230700
2005,Canada,Lowest decile,10300,NA
2005,Canada,Second decile,22300,NA
2005,Canada,Third decile,32900,NA
2005,Canada,Fourth decile,43900,NA
2005,Canada,Fifth decile,55900,NA
2005,Canada,Sixth decile,69800,NA
2005,Canada,Seventh decile,85500,NA
2005,Canada,Eighth decile,106200,NA
2005,Canada,Ninth decile,135400,NA
2005,Canada,Highest decile,241000,NA
2005,Atlantic provinces,Total deciles,66700,176900
2005,Atlantic provinces,Lowest decile,10000,NA
2005,Atlantic provinces,Second decile,20400,NA
2005,Atlantic provinces,Third decile,29700,NA
2005,Atlantic provinces,Fourth decile,38800,NA
2005,Atlantic provinces,Fifth decile,48600,NA
2005,Atlantic provinces,Sixth decile,59500,NA
2005,Atlantic provinces,Seventh decile,71900,NA
2005,Atlantic provinces,Eighth decile,88100,NA
2005,Atlantic provinces,Ninth decile,113300,NA
2005,Atlantic provinces,Highest decile,186900,NA
2005,Newfoundland and Labrador,Total deciles,65900,176300
2005,Newfoundland and Labrador,Lowest decile,11200,NA
2005,Newfoundland and Labrador,Second decile,20900,NA
2005,Newfoundland and Labrador,Third decile,28700,NA
2005,Newfoundland and Labrador,Fourth decile,36900,NA
2005,Newfoundland and Labrador,Fifth decile,46500,NA
2005,Newfoundland and Labrador,Sixth decile,57300,NA
2005,Newfoundland and Labrador,Seventh decile,70700,NA
2005,Newfoundland and Labrador,Eighth decile,85900,NA
2005,Newfoundland and Labrador,Ninth decile,113500,NA
2005,Newfoundland and Labrador,Highest decile,187500,NA
2005,Prince Edward Island,Total deciles,66100,155000
2005,Prince Edward Island,Lowest decile,13500,NA
2005,Prince Edward Island,Second decile,22900,NA
2005,Prince Edward Island,Third decile,32600,NA
2005,Prince Edward Island,Fourth decile,42800,NA
2005,Prince Edward Island,Fifth decile,51600,NA
2005,Prince Edward Island,Sixth decile,60500,NA
2005,Prince Edward Island,Seventh decile,72200,NA
2005,Prince Edward Island,Eighth decile,85800,NA
2005,Prince Edward Island,Ninth decile,111100,NA
2005,Prince Edward Island,Highest decile,168500,NA
2005,Nova Scotia,Total deciles,68800,186000
2005,Nova Scotia,Lowest decile,9100,NA
2005,Nova Scotia,Second decile,20600,NA
2005,Nova Scotia,Third decile,30700,NA
2005,Nova Scotia,Fourth decile,40000,NA
2005,Nova Scotia,Fifth decile,49800,NA
2005,Nova Scotia,Sixth decile,61300,NA
2005,Nova Scotia,Seventh decile,74300,NA
2005,Nova Scotia,Eighth decile,91200,NA
2005,Nova Scotia,Ninth decile,115700,NA
2005,Nova Scotia,Highest decile,195100,NA
2005,New Brunswick,Total deciles,64700,169900
2005,New Brunswick,Lowest decile,9600,NA
2005,New Brunswick,Second decile,19600,NA
2005,New Brunswick,Third decile,28600,NA
2005,New Brunswick,Fourth decile,37900,NA
2005,New Brunswick,Fifth decile,47900,NA
2005,New Brunswick,Sixth decile,58200,NA
2005,New Brunswick,Seventh decile,70000,NA
2005,New Brunswick,Eighth decile,85600,NA
2005,New Brunswick,Ninth decile,110500,NA
2005,New Brunswick,Highest decile,179500,NA
2005,Quebec,Total deciles,69300,193000
2005,Quebec,Lowest decile,9800,NA
2005,Quebec,Second decile,20000,NA
2005,Quebec,Third decile,29300,NA
2005,Quebec,Fourth decile,38300,NA
2005,Quebec,Fifth decile,48900,NA
2005,Quebec,Sixth decile,60700,NA
2005,Quebec,Seventh decile,74300,NA
2005,Quebec,Eighth decile,91000,NA
2005,Quebec,Ninth decile,118000,NA
2005,Quebec,Highest decile,202800,NA
2005,Ontario,Total deciles,90100,262000
2005,Ontario,Lowest decile,11300,NA
2005,Ontario,Second decile,24600,NA
2005,Ontario,Third decile,36900,NA
2005,Ontario,Fourth decile,49400,NA
2005,Ontario,Fifth decile,63200,NA
2005,Ontario,Sixth decile,78600,NA
2005,Ontario,Seventh decile,95400,NA
2005,Ontario,Eighth decile,118200,NA
2005,Ontario,Ninth decile,150000,NA
2005,Ontario,Highest decile,273300,NA
2005,Prairie provinces,Total deciles,83200,229100
2005,Prairie provinces,Lowest decile,10900,NA
2005,Prairie provinces,Second decile,23600,NA
2005,Prairie provinces,Third decile,34600,NA
2005,Prairie provinces,Fourth decile,46100,NA
2005,Prairie provinces,Fifth decile,58400,NA
2005,Prairie provinces,Sixth decile,73400,NA
2005,Prairie provinces,Seventh decile,90800,NA
2005,Prairie provinces,Eighth decile,112100,NA
2005,Prairie provinces,Ninth decile,141800,NA
2005,Prairie provinces,Highest decile,240000,NA
2005,Manitoba,Total deciles,72300,193900
2005,Manitoba,Lowest decile,10800,NA
2005,Manitoba,Second decile,22000,NA
2005,Manitoba,Third decile,31000,NA
2005,Manitoba,Fourth decile,40900,NA
2005,Manitoba,Fifth decile,52300,NA
2005,Manitoba,Sixth decile,65000,NA
2005,Manitoba,Seventh decile,78900,NA
2005,Manitoba,Eighth decile,96000,NA
2005,Manitoba,Ninth decile,121500,NA
2005,Manitoba,Highest decile,204700,NA
2005,Saskatchewan,Total deciles,71200,196900
2005,Saskatchewan,Lowest decile,8600,NA
2005,Saskatchewan,Second decile,20200,NA
2005,Saskatchewan,Third decile,28000,NA
2005,Saskatchewan,Fourth decile,37800,NA
2005,Saskatchewan,Fifth decile,48500,NA
2005,Saskatchewan,Sixth decile,61800,NA
2005,Saskatchewan,Seventh decile,77100,NA
2005,Saskatchewan,Eighth decile,98600,NA
2005,Saskatchewan,Ninth decile,125500,NA
2005,Saskatchewan,Highest decile,205500,NA
2005,Alberta,Total deciles,90400,246300
2005,Alberta,Lowest decile,11700,NA
2005,Alberta,Second decile,25900,NA
2005,Alberta,Third decile,39100,NA
2005,Alberta,Fourth decile,50400,NA
2005,Alberta,Fifth decile,64200,NA
2005,Alberta,Sixth decile,81000,NA
2005,Alberta,Seventh decile,99100,NA
2005,Alberta,Eighth decile,121300,NA
2005,Alberta,Ninth decile,153000,NA
2005,Alberta,Highest decile,258000,NA
2005,British Columbia,Total deciles,77800,225300
2005,British Columbia,Lowest decile,8800,NA
2005,British Columbia,Second decile,21000,NA
2005,British Columbia,Third decile,31600,NA
2005,British Columbia,Fourth decile,42500,NA
2005,British Columbia,Fifth decile,54300,NA
2005,British Columbia,Sixth decile,67800,NA
2005,British Columbia,Seventh decile,84200,NA
2005,British Columbia,Eighth decile,103600,NA
2005,British Columbia,Ninth decile,130200,NA
2005,British Columbia,Highest decile,234100,NA
2006,Canada,Total deciles,81600,231400
2006,Canada,Lowest decile,10300,NA
2006,Canada,Second decile,22400,NA
2006,Canada,Third decile,33400,NA
2006,Canada,Fourth decile,44800,NA
2006,Canada,Fifth decile,57200,NA
2006,Canada,Sixth decile,71600,NA
2006,Canada,Seventh decile,87600,NA
2006,Canada,Eighth decile,108700,NA
2006,Canada,Ninth decile,138700,NA
2006,Canada,Highest decile,241700,NA
2006,Atlantic provinces,Total deciles,68300,183800
2006,Atlantic provinces,Lowest decile,9600,NA
2006,Atlantic provinces,Second decile,20800,NA
2006,Atlantic provinces,Third decile,30300,NA
2006,Atlantic provinces,Fourth decile,39400,NA
2006,Atlantic provinces,Fifth decile,49700,NA
2006,Atlantic provinces,Sixth decile,61000,NA
2006,Atlantic provinces,Seventh decile,74000,NA
2006,Atlantic provinces,Eighth decile,90300,NA
2006,Atlantic provinces,Ninth decile,114900,NA
2006,Atlantic provinces,Highest decile,193400,NA
2006,Newfoundland and Labrador,Total deciles,68800,189000
2006,Newfoundland and Labrador,Lowest decile,10300,NA
2006,Newfoundland and Labrador,Second decile,21100,NA
2006,Newfoundland and Labrador,Third decile,29700,NA
2006,Newfoundland and Labrador,Fourth decile,39000,NA
2006,Newfoundland and Labrador,Fifth decile,49100,NA
2006,Newfoundland and Labrador,Sixth decile,60900,NA
2006,Newfoundland and Labrador,Seventh decile,72700,NA
2006,Newfoundland and Labrador,Eighth decile,89400,NA
2006,Newfoundland and Labrador,Ninth decile,116400,NA
2006,Newfoundland and Labrador,Highest decile,199300,NA
2006,Prince Edward Island,Total deciles,68300,169600
2006,Prince Edward Island,Lowest decile,11500,NA
2006,Prince Edward Island,Second decile,22000,NA
2006,Prince Edward Island,Third decile,31900,NA
2006,Prince Edward Island,Fourth decile,41700,NA
2006,Prince Edward Island,Fifth decile,51700,NA
2006,Prince Edward Island,Sixth decile,62800,NA
2006,Prince Edward Island,Seventh decile,75700,NA
2006,Prince Edward Island,Eighth decile,90000,NA
2006,Prince Edward Island,Ninth decile,114900,NA
2006,Prince Edward Island,Highest decile,181100,NA
2006,Nova Scotia,Total deciles,69800,191700
2006,Nova Scotia,Lowest decile,8500,NA
2006,Nova Scotia,Second decile,20400,NA
2006,Nova Scotia,Third decile,30600,NA
2006,Nova Scotia,Fourth decile,40200,NA
2006,Nova Scotia,Fifth decile,50400,NA
2006,Nova Scotia,Sixth decile,62300,NA
2006,Nova Scotia,Seventh decile,76500,NA
2006,Nova Scotia,Eighth decile,93100,NA
2006,Nova Scotia,Ninth decile,116200,NA
2006,Nova Scotia,Highest decile,200200,NA
2006,New Brunswick,Total deciles,66100,172500
2006,New Brunswick,Lowest decile,10300,NA
2006,New Brunswick,Second decile,20900,NA
2006,New Brunswick,Third decile,30200,NA
2006,New Brunswick,Fourth decile,38400,NA
2006,New Brunswick,Fifth decile,48600,NA
2006,New Brunswick,Sixth decile,59400,NA
2006,New Brunswick,Seventh decile,71500,NA
2006,New Brunswick,Eighth decile,86900,NA
2006,New Brunswick,Ninth decile,112400,NA
2006,New Brunswick,Highest decile,182800,NA
2006,Quebec,Total deciles,71500,197300
2006,Quebec,Lowest decile,11200,NA
2006,Quebec,Second decile,21100,NA
2006,Quebec,Third decile,30600,NA
2006,Quebec,Fourth decile,40100,NA
2006,Quebec,Fifth decile,51000,NA
2006,Quebec,Sixth decile,62400,NA
2006,Quebec,Seventh decile,75800,NA
2006,Quebec,Eighth decile,93500,NA
2006,Quebec,Ninth decile,120300,NA
2006,Quebec,Highest decile,208500,NA
2006,Ontario,Total deciles,88500,250500
2006,Ontario,Lowest decile,10700,NA
2006,Ontario,Second decile,23500,NA
2006,Ontario,Third decile,36200,NA
2006,Ontario,Fourth decile,49000,NA
2006,Ontario,Fifth decile,63200,NA
2006,Ontario,Sixth decile,78600,NA
2006,Ontario,Seventh decile,95300,NA
2006,Ontario,Eighth decile,118100,NA
2006,Ontario,Ninth decile,149300,NA
2006,Ontario,Highest decile,261200,NA
2006,Prairie provinces,Total deciles,89000,253900
2006,Prairie provinces,Lowest decile,10800,NA
2006,Prairie provinces,Second decile,24600,NA
2006,Prairie provinces,Third decile,36100,NA
2006,Prairie provinces,Fourth decile,48200,NA
2006,Prairie provinces,Fifth decile,62100,NA
2006,Prairie provinces,Sixth decile,78200,NA
2006,Prairie provinces,Seventh decile,96300,NA
2006,Prairie provinces,Eighth decile,118600,NA
2006,Prairie provinces,Ninth decile,150600,NA
2006,Prairie provinces,Highest decile,264700,NA
2006,Manitoba,Total deciles,74500,209000
2006,Manitoba,Lowest decile,9800,NA
2006,Manitoba,Second decile,22600,NA
2006,Manitoba,Third decile,32200,NA
2006,Manitoba,Fourth decile,42100,NA
2006,Manitoba,Fifth decile,52400,NA
2006,Manitoba,Sixth decile,64600,NA
2006,Manitoba,Seventh decile,79400,NA
2006,Manitoba,Eighth decile,97900,NA
2006,Manitoba,Ninth decile,124800,NA
2006,Manitoba,Highest decile,218800,NA
2006,Saskatchewan,Total deciles,75600,217300
2006,Saskatchewan,Lowest decile,8900,NA
2006,Saskatchewan,Second decile,20900,NA
2006,Saskatchewan,Third decile,29900,NA
2006,Saskatchewan,Fourth decile,40100,NA
2006,Saskatchewan,Fifth decile,51400,NA
2006,Saskatchewan,Sixth decile,65200,NA
2006,Saskatchewan,Seventh decile,81800,NA
2006,Saskatchewan,Eighth decile,102200,NA
2006,Saskatchewan,Ninth decile,129600,NA
2006,Saskatchewan,Highest decile,226200,NA
2006,Alberta,Total deciles,97600,273300
2006,Alberta,Lowest decile,11900,NA
2006,Alberta,Second decile,26800,NA
2006,Alberta,Third decile,40700,NA
2006,Alberta,Fourth decile,53600,NA
2006,Alberta,Fifth decile,70500,NA
2006,Alberta,Sixth decile,87500,NA
2006,Alberta,Seventh decile,106600,NA
2006,Alberta,Eighth decile,129200,NA
2006,Alberta,Ninth decile,164200,NA
2006,Alberta,Highest decile,285200,NA
2006,British Columbia,Total deciles,79400,223100
2006,British Columbia,Lowest decile,7900,NA
2006,British Columbia,Second decile,20400,NA
2006,British Columbia,Third decile,31500,NA
2006,British Columbia,Fourth decile,43000,NA
2006,British Columbia,Fifth decile,55400,NA
2006,British Columbia,Sixth decile,71000,NA
2006,British Columbia,Seventh decile,88100,NA
2006,British Columbia,Eighth decile,109500,NA
2006,British Columbia,Ninth decile,136700,NA
2006,British Columbia,Highest decile,231000,NA
2007,Canada,Total deciles,83900,240600
2007,Canada,Lowest decile,10900,NA
2007,Canada,Second decile,23200,NA
2007,Canada,Third decile,34600,NA
2007,Canada,Fourth decile,45700,NA
2007,Canada,Fifth decile,58300,NA
2007,Canada,Sixth decile,72500,NA
2007,Canada,Seventh decile,89200,NA
2007,Canada,Eighth decile,111000,NA
2007,Canada,Ninth decile,142500,NA
2007,Canada,Highest decile,251500,NA
2007,Atlantic provinces,Total deciles,70400,186000
2007,Atlantic provinces,Lowest decile,11100,NA
2007,Atlantic provinces,Second decile,22000,NA
2007,Atlantic provinces,Third decile,31200,NA
